originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_2016,regionflow_2017,regionflow_2018,origin_iso,origin_name,destination_iso,destination_name,countryflow_2016,countryflow_2017,countryflow_2018
1,America,1,America,397952,1050,27567,COL,Colombia,VEN,Venezuela,174110,0,288
1,America,1,America,397952,1050,27567,ECU,Ecuador,COL,Colombia,120884,0,0
1,America,1,America,397952,1050,27567,COL,Colombia,PAN,Panama,15577,0,491
1,America,1,America,397952,0,27567,CAN,Canada,CAN,Canada,0,0,0
1,America,1,America,397952,0,27567,CAN,Canada,USA,United States,0,0,0
1,America,1,America,397952,0,27567,USA,United States,CAN,Canada,0,0,0
1,America,1,America,397952,0,27567,USA,United States,USA,United States,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,CAN,Canada,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,USA,United States,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,USA,United States,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,USA,United States,0,0,121
1,America,1,America,397952,1050,27567,ARG,Argentina,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,USA,United States,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,USA,United States,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,USA,United States,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,USA,United States,0,0,1357
1,America,1,America,397952,1050,27567,NIC,Nicaragua,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,USA,United States,0,0,108
1,America,1,America,397952,1050,27567,CUB,Cuba,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,USA,United States,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,USA,United States,6098,0,4205
1,America,1,America,397952,1050,27567,HND,Honduras,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,USA,United States,0,0,4629
1,America,1,America,397952,1050,27567,PAN,Panama,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,USA,United States,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,CAN,Canada,6762,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,USA,United States,0,0,3802
1,America,1,America,397952,1050,27567,SLV,El Salvador,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,USA,United States,8256,0,4963
1,America,1,America,397952,1050,27567,HTI,Haiti,CAN,Canada,8422,0,150
1,America,1,America,397952,1050,27567,HTI,Haiti,USA,United States,24170,0,942
1,America,1,America,397952,1050,27567,VEN,Venezuela,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,USA,United States,6693,0,2715
1,America,1,America,397952,1050,27567,COL,Colombia,CAN,Canada,16428,0,332
1,America,1,America,397952,1050,27567,COL,Colombia,USA,United States,10552,0,390
1,America,1,America,397952,1050,27567,BRA,Brazil,CAN,Canada,0,0,0
1,America,1,America,397952,1050,27567,BRA,Brazil,USA,United States,0,0,265
1,America,1,America,397952,1050,27567,CHL,Chile,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,CHL,Chile,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,PER,Peru,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,ARG,Argentina,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,CRI,Costa Rica,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,DOM,Dominican Republic,BRA,Brazil,0,0,230
1,America,1,America,397952,1050,27567,ECU,Ecuador,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,ECU,Ecuador,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,PAN,Panama,0,0,115
1,America,1,America,397952,1050,27567,NIC,Nicaragua,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,NIC,Nicaragua,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,ARG,Argentina,0,0,103
1,America,1,America,397952,1050,27567,CUB,Cuba,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,CUB,Cuba,BRA,Brazil,0,0,173
1,America,1,America,397952,1050,27567,GTM,Guatemala,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,GTM,Guatemala,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,MEX,Mexico,0,0,640
1,America,1,America,397952,1050,27567,HND,Honduras,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,HND,Honduras,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,PAN,Panama,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,MEX,Mexico,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,CRI,Costa Rica,0,0,293
1,America,1,America,397952,1050,27567,SLV,El Salvador,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,MEX,Mexico,0,0,566
1,America,1,America,397952,1050,27567,SLV,El Salvador,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,SLV,El Salvador,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,HTI,Haiti,BRA,Brazil,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,CHL,Chile,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,CRI,Costa Rica,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,CUB,Cuba,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,GTM,Guatemala,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,HND,Honduras,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,PAN,Panama,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,MEX,Mexico,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,SLV,El Salvador,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,HTI,Haiti,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,VEN,Venezuela,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,COL,Colombia,0,0,0
1,America,1,America,397952,1050,27567,VEN,Venezuela,BRA,Brazil,0,0,199
1,America,1,America,397952,1050,27567,COL,Colombia,CHL,Chile,0,0,183
1,America,1,America,397952,1050,27567,COL,Colombia,PER,Peru,0,0,0
1,America,1,America,397952,1050,27567,COL,Colombia,ARG,Argentina,0,0,0
1,America,1,America,397952,1050,27567,COL,Colombia,CRI,Costa Rica,0,0,307
1,America,1,America,397952,1050,27567,COL,Colombia,DOM,Dominican Republic,0,0,0
1,America,1,America,397952,1050,27567,COL,Colombia,ECU,Ecuador,0,0,0
1,America,1,America,397952,1050,27567,COL,Colombia,NIC,Nicaragua,0,0,0
1,America,1,America,397952,1050,27567,COL,Colombia,CUB,Cuba,0,0,0
